clueGiverID,wordpair,Level,clueFinal,budget,behavioral_clue_list,len_cluelist_behavioral,len_cluelist_union,union_common,len_union_common,finalclue_index_union,len_cluelist_intersection,intersection_common,len_intersection_common,finalclue_index_intersection
463946,elm-rock,Medium,garden,budget=16,"['nature', 'moss', 'tree', 'garden']",4,5801,"['nature', 'tree', 'moss', 'garden']",4,176,115,['tree'],1,-1
463946,elm-rock,Medium,garden,budget=32,"['nature', 'moss', 'tree', 'garden']",4,7803,"['nature', 'tree', 'moss', 'garden']",4,184,279,['tree'],1,-1
463946,elm-rock,Medium,garden,budget=64,"['nature', 'moss', 'tree', 'garden']",4,9508,"['nature', 'tree', 'moss', 'garden']",4,252,597,"['garden', 'tree']",2,332
463946,elm-rock,Medium,garden,budget=128,"['nature', 'moss', 'tree', 'garden']",4,10728,"['nature', 'tree', 'moss', 'garden']",4,261,1267,"['garden', 'tree', 'nature']",3,219
463946,elm-rock,Medium,garden,budget=256,"['nature', 'moss', 'tree', 'garden']",4,11513,"['moss', 'garden', 'tree', 'nature']",4,285,2263,"['moss', 'garden', 'tree', 'nature']",4,305
463946,elm-rock,Medium,garden,budget=512,"['nature', 'moss', 'tree', 'garden']",4,11906,"['moss', 'garden', 'tree', 'nature']",4,301,3728,"['nature', 'tree', 'moss', 'garden']",4,302
463946,giant-subtle,Hard,extremes,budget=2,"['extremes', 'hidden', 'stomp']",3,209,['hidden'],1,-1,1,[],0,-1
463946,giant-subtle,Hard,extremes,budget=4,"['extremes', 'hidden', 'stomp']",3,1832,['hidden'],1,-1,6,[],0,-1
463946,giant-subtle,Hard,extremes,budget=8,"['extremes', 'hidden', 'stomp']",3,3842,['hidden'],1,-1,22,[],0,-1
463946,giant-subtle,Hard,extremes,budget=16,"['extremes', 'hidden', 'stomp']",3,5907,['hidden'],1,-1,91,[],0,-1
463946,giant-subtle,Hard,extremes,budget=32,"['extremes', 'hidden', 'stomp']",3,7957,['hidden'],1,-1,242,[],0,-1
463946,giant-subtle,Hard,extremes,budget=64,"['extremes', 'hidden', 'stomp']",3,9580,"['stomp', 'hidden']",2,-1,618,[],0,-1
463946,giant-subtle,Hard,extremes,budget=128,"['extremes', 'hidden', 'stomp']",3,10805,"['stomp', 'hidden']",2,-1,1254,[],0,-1
463946,giant-subtle,Hard,extremes,budget=256,"['extremes', 'hidden', 'stomp']",3,11507,"['stomp', 'hidden']",2,-1,2280,[],0,-1
463946,giant-subtle,Hard,extremes,budget=512,"['extremes', 'hidden', 'stomp']",3,11891,"['stomp', 'hidden']",2,-1,3756,['hidden'],1,-1
463946,glow-quick,Medium,firework,budget=2,"['flame', 'stick', 'firework', 'light']",4,183,"['stick', 'light', 'flame']",3,-1,1,[],0,-1
463946,glow-quick,Medium,firework,budget=4,"['flame', 'stick', 'firework', 'light']",4,1675,"['stick', 'light', 'flame']",3,-1,11,['light'],1,-1
463946,glow-quick,Medium,firework,budget=8,"['flame', 'stick', 'firework', 'light']",4,3707,"['stick', 'light', 'flame']",3,-1,34,['light'],1,-1
463946,glow-quick,Medium,firework,budget=16,"['flame', 'stick', 'firework', 'light']",4,5798,"['stick', 'light', 'flame']",3,-1,90,['light'],1,-1
463946,glow-quick,Medium,firework,budget=32,"['flame', 'stick', 'firework', 'light']",4,7857,"['stick', 'light', 'flame', 'firework']",4,5117,268,"['stick', 'light']",2,-1
463946,glow-quick,Medium,firework,budget=64,"['flame', 'stick', 'firework', 'light']",4,9519,"['stick', 'light', 'flame', 'firework']",4,5999,617,"['stick', 'light', 'flame']",3,-1
463946,glow-quick,Medium,firework,budget=128,"['flame', 'stick', 'firework', 'light']",4,10774,"['stick', 'light', 'flame', 'firework']",4,8163,1244,"['stick', 'light', 'flame']",3,-1
463946,glow-quick,Medium,firework,budget=256,"['flame', 'stick', 'firework', 'light']",4,11568,"['stick', 'light', 'flame', 'firework']",4,9970,2260,"['stick', 'light', 'flame']",3,-1
463946,glow-quick,Medium,firework,budget=512,"['flame', 'stick', 'firework', 'light']",4,11943,"['stick', 'light', 'flame', 'firework']",4,10367,3711,"['stick', 'light', 'flame']",3,-1
463946,gold-silver,Easy,jewelry,budget=2,"['dig', 'mine', 'expensive', 'jewelry']",4,152,"['mine', 'jewelry', 'expensive']",3,2,6,"['mine', 'jewelry', 'expensive']",3,2
463946,gold-silver,Easy,jewelry,budget=4,"['dig', 'mine', 'expensive', 'jewelry']",4,1513,"['mine', 'jewelry', 'dig', 'expensive']",4,3,15,"['mine', 'jewelry', 'expensive']",3,3
463946,gold-silver,Easy,jewelry,budget=8,"['dig', 'mine', 'expensive', 'jewelry']",4,3630,"['mine', 'jewelry', 'dig', 'expensive']",4,4,32,"['mine', 'jewelry', 'expensive']",3,3
463946,gold-silver,Easy,jewelry,budget=16,"['dig', 'mine', 'expensive', 'jewelry']",4,5791,"['mine', 'jewelry', 'dig', 'expensive']",4,3,89,"['mine', 'jewelry', 'expensive']",3,3
463946,gold-silver,Easy,jewelry,budget=32,"['dig', 'mine', 'expensive', 'jewelry']",4,7822,"['mine', 'jewelry', 'dig', 'expensive']",4,9,271,"['mine', 'jewelry', 'expensive']",3,7
463946,gold-silver,Easy,jewelry,budget=64,"['dig', 'mine', 'expensive', 'jewelry']",4,9513,"['mine', 'jewelry', 'dig', 'expensive']",4,48,636,"['mine', 'jewelry', 'expensive']",3,42
463946,gold-silver,Easy,jewelry,budget=128,"['dig', 'mine', 'expensive', 'jewelry']",4,10780,"['mine', 'jewelry', 'dig', 'expensive']",4,118,1269,"['mine', 'jewelry', 'expensive']",3,122
463946,gold-silver,Easy,jewelry,budget=256,"['dig', 'mine', 'expensive', 'jewelry']",4,11537,"['dig', 'mine', 'jewelry', 'expensive']",4,285,2242,"['mine', 'jewelry', 'expensive']",3,283
463946,gold-silver,Easy,jewelry,budget=512,"['dig', 'mine', 'expensive', 'jewelry']",4,11904,"['dig', 'mine', 'jewelry', 'expensive']",4,481,3716,"['dig', 'mine', 'jewelry', 'expensive']",4,506
463946,gums-teeth,Easy,dentist,budget=2,"['mouth', 'dentist', 'floss']",3,112,"['floss', 'dentist', 'mouth']",3,4,8,"['dentist', 'mouth']",2,3
463946,gums-teeth,Easy,dentist,budget=4,"['mouth', 'dentist', 'floss']",3,1382,"['floss', 'dentist', 'mouth']",3,4,19,"['dentist', 'mouth']",2,4
463946,gums-teeth,Easy,dentist,budget=8,"['mouth', 'dentist', 'floss']",3,3452,"['floss', 'dentist', 'mouth']",3,4,39,"['dentist', 'mouth']",2,5
463946,gums-teeth,Easy,dentist,budget=16,"['mouth', 'dentist', 'floss']",3,5688,"['floss', 'dentist', 'mouth']",3,5,103,"['dentist', 'mouth']",2,6
463946,gums-teeth,Easy,dentist,budget=32,"['mouth', 'dentist', 'floss']",3,7684,"['floss', 'dentist', 'mouth']",3,12,286,"['dentist', 'mouth']",2,19
463946,gums-teeth,Easy,dentist,budget=64,"['mouth', 'dentist', 'floss']",3,9456,"['floss', 'dentist', 'mouth']",3,52,649,"['floss', 'dentist', 'mouth']",3,68
463946,gums-teeth,Easy,dentist,budget=128,"['mouth', 'dentist', 'floss']",3,10736,"['floss', 'dentist', 'mouth']",3,131,1281,"['floss', 'dentist', 'mouth']",3,196
463946,gums-teeth,Easy,dentist,budget=256,"['mouth', 'dentist', 'floss']",3,11511,"['floss', 'dentist', 'mouth']",3,323,2295,"['floss', 'dentist', 'mouth']",3,307
463946,gums-teeth,Easy,dentist,budget=512,"['mouth', 'dentist', 'floss']",3,11909,"['floss', 'dentist', 'mouth']",3,562,3770,"['floss', 'dentist', 'mouth']",3,575
463946,happy-sad,Easy,emotions,budget=2,"['emotions', 'opposites', 'mouth']",3,169,['mouth'],1,-1,5,[],0,-1
463946,happy-sad,Easy,emotions,budget=4,"['emotions', 'opposites', 'mouth']",3,1519,"['mouth', 'emotions']",2,514,17,[],0,-1
463946,happy-sad,Easy,emotions,budget=8,"['emotions', 'opposites', 'mouth']",3,3486,"['mouth', 'emotions']",2,634,38,[],0,-1
463946,happy-sad,Easy,emotions,budget=16,"['emotions', 'opposites', 'mouth']",3,5718,"['mouth', 'emotions']",2,862,89,['mouth'],1,-1
463946,happy-sad,Easy,emotions,budget=32,"['emotions', 'opposites', 'mouth']",3,7802,"['mouth', 'emotions']",2,1156,276,['mouth'],1,-1
463946,happy-sad,Easy,emotions,budget=64,"['emotions', 'opposites', 'mouth']",3,9500,"['mouth', 'emotions']",2,1833,631,['mouth'],1,-1
463946,happy-sad,Easy,emotions,budget=128,"['emotions', 'opposites', 'mouth']",3,10772,"['mouth', 'emotions']",2,1491,1233,['mouth'],1,-1
463946,happy-sad,Easy,emotions,budget=256,"['emotions', 'opposites', 'mouth']",3,11541,"['mouth', 'emotions']",2,1519,2290,"['mouth', 'emotions']",2,1208
463946,happy-sad,Easy,emotions,budget=512,"['emotions', 'opposites', 'mouth']",3,11933,"['mouth', 'emotions']",2,1618,3738,"['mouth', 'emotions']",2,1383
463946,holy-kind,Medium,god,budget=2,"['priest', 'church', 'god', 'bible']",4,173,"['priest', 'church']",2,-1,0,[],0,-1
463946,holy-kind,Medium,god,budget=4,"['priest', 'church', 'god', 'bible']",4,1729,"['priest', 'church']",2,-1,4,[],0,-1
463946,holy-kind,Medium,god,budget=8,"['priest', 'church', 'god', 'bible']",4,3850,"['priest', 'church']",2,-1,19,[],0,-1
463946,holy-kind,Medium,god,budget=16,"['priest', 'church', 'god', 'bible']",4,5995,"['priest', 'church']",2,-1,83,['church'],1,-1
463946,holy-kind,Medium,god,budget=32,"['priest', 'church', 'god', 'bible']",4,7849,"['priest', 'church']",2,-1,275,['church'],1,-1
463946,holy-kind,Medium,god,budget=64,"['priest', 'church', 'god', 'bible']",4,9574,"['priest', 'church']",2,-1,614,['church'],1,-1
463946,holy-kind,Medium,god,budget=128,"['priest', 'church', 'god', 'bible']",4,10769,"['priest', 'church']",2,-1,1243,"['priest', 'church']",2,-1
463946,holy-kind,Medium,god,budget=256,"['priest', 'church', 'god', 'bible']",4,11548,"['priest', 'church', 'bible']",3,-1,2284,"['priest', 'church']",2,-1
463946,holy-kind,Medium,god,budget=512,"['priest', 'church', 'god', 'bible']",4,11927,"['priest', 'church', 'bible']",3,-1,3687,"['priest', 'church']",2,-1
463946,jump-leap,Easy,high,budget=2,"['high', 'skip', 'gazelle']",3,157,"['high', 'skip']",2,2,6,"['high', 'skip']",2,2
463946,jump-leap,Easy,high,budget=4,"['high', 'skip', 'gazelle']",3,1563,"['high', 'skip']",2,2,19,"['high', 'skip']",2,2
463946,jump-leap,Easy,high,budget=8,"['high', 'skip', 'gazelle']",3,3652,"['high', 'skip']",2,2,34,"['high', 'skip']",2,2
463946,jump-leap,Easy,high,budget=16,"['high', 'skip', 'gazelle']",3,5759,"['high', 'skip']",2,2,98,"['high', 'skip']",2,2
463946,jump-leap,Easy,high,budget=32,"['high', 'skip', 'gazelle']",3,7844,"['high', 'skip']",2,2,273,"['high', 'skip']",2,2
463946,jump-leap,Easy,high,budget=64,"['high', 'skip', 'gazelle']",3,9528,"['high', 'skip', 'gazelle']",3,11,614,"['high', 'skip']",2,16
463946,jump-leap,Easy,high,budget=128,"['high', 'skip', 'gazelle']",3,10773,"['high', 'skip', 'gazelle']",3,35,1245,"['high', 'skip']",2,47
463946,jump-leap,Easy,high,budget=256,"['high', 'skip', 'gazelle']",3,11525,"['high', 'skip', 'gazelle']",3,62,2232,"['high', 'skip']",2,72
463946,jump-leap,Easy,high,budget=512,"['high', 'skip', 'gazelle']",3,11934,"['high', 'skip', 'gazelle']",3,87,3705,"['high', 'skip']",2,85
463946,lion-tiger,Easy,cat,budget=2,"['cat', 'Africa', 'savannah']",3,135,"['cat', 'Africa']",2,2,7,['cat'],1,2
463946,lion-tiger,Easy,cat,budget=4,"['cat', 'Africa', 'savannah']",3,1490,"['cat', 'Africa']",2,2,20,"['cat', 'Africa']",2,2
463946,lion-tiger,Easy,cat,budget=8,"['cat', 'Africa', 'savannah']",3,3627,"['cat', 'Africa']",2,2,46,"['cat', 'Africa']",2,2
463946,lion-tiger,Easy,cat,budget=16,"['cat', 'Africa', 'savannah']",3,5823,"['cat', 'Africa']",2,2,111,"['cat', 'Africa']",2,2
463946,lion-tiger,Easy,cat,budget=32,"['cat', 'Africa', 'savannah']",3,7897,"['cat', 'Africa']",2,2,250,"['cat', 'Africa']",2,2
463946,lion-tiger,Easy,cat,budget=64,"['cat', 'Africa', 'savannah']",3,9582,"['cat', 'Africa']",2,4,624,"['cat', 'Africa']",2,4
463946,lion-tiger,Easy,cat,budget=128,"['cat', 'Africa', 'savannah']",3,10803,"['cat', 'Africa']",2,13,1301,"['cat', 'Africa']",2,17
463946,lion-tiger,Easy,cat,budget=256,"['cat', 'Africa', 'savannah']",3,11554,"['cat', 'Africa']",2,21,2251,"['cat', 'Africa']",2,22
463946,lion-tiger,Easy,cat,budget=512,"['cat', 'Africa', 'savannah']",3,11910,"['cat', 'Africa']",2,34,3727,"['cat', 'Africa']",2,28
463946,new-old,Easy,replace,budget=2,"['life', 'age', 'rust', 'replace']",4,192,"['life', 'age']",2,-1,5,[],0,-1
463946,new-old,Easy,replace,budget=4,"['life', 'age', 'rust', 'replace']",4,1686,"['life', 'age']",2,-1,14,[],0,-1
463946,new-old,Easy,replace,budget=8,"['life', 'age', 'rust', 'replace']",4,3704,"['life', 'replace', 'age']",3,2186,38,[],0,-1
463946,new-old,Easy,replace,budget=16,"['life', 'age', 'rust', 'replace']",4,5812,"['life', 'replace', 'age']",3,3886,100,['life'],1,-1
463946,new-old,Easy,replace,budget=32,"['life', 'age', 'rust', 'replace']",4,7812,"['rust', 'life', 'replace', 'age']",4,4464,254,['life'],1,-1
463946,new-old,Easy,replace,budget=64,"['life', 'age', 'rust', 'replace']",4,9515,"['rust', 'life', 'replace', 'age']",4,6527,643,"['life', 'age']",2,-1
463946,new-old,Easy,replace,budget=128,"['life', 'age', 'rust', 'replace']",4,10815,"['rust', 'life', 'replace', 'age']",4,5665,1279,"['life', 'age']",2,-1
463946,new-old,Easy,replace,budget=256,"['life', 'age', 'rust', 'replace']",4,11559,"['rust', 'life', 'replace', 'age']",4,5619,2283,"['life', 'age']",2,-1
463946,new-old,Easy,replace,budget=512,"['life', 'age', 'rust', 'replace']",4,11905,"['rust', 'life', 'replace', 'age']",4,6239,3703,"['life', 'age']",2,-1
463946,oak-tree,Easy,leaves,budget=2,"['leaves', 'bark', 'fall']",3,153,"['bark', 'leaves', 'fall']",3,5,6,['leaves'],1,3
463946,oak-tree,Easy,leaves,budget=4,"['leaves', 'bark', 'fall']",3,1464,"['bark', 'leaves', 'fall']",3,5,20,"['bark', 'leaves', 'fall']",3,4
463946,oak-tree,Easy,leaves,budget=8,"['leaves', 'bark', 'fall']",3,3559,"['bark', 'leaves', 'fall']",3,4,41,"['bark', 'leaves', 'fall']",3,4
463946,oak-tree,Easy,leaves,budget=16,"['leaves', 'bark', 'fall']",3,5740,"['bark', 'leaves', 'fall']",3,4,110,"['bark', 'leaves', 'fall']",3,4
463946,oak-tree,Easy,leaves,budget=32,"['leaves', 'bark', 'fall']",3,7807,"['bark', 'leaves', 'fall']",3,11,277,"['bark', 'leaves', 'fall']",3,8
463946,oak-tree,Easy,leaves,budget=64,"['leaves', 'bark', 'fall']",3,9601,"['bark', 'leaves', 'fall']",3,44,608,"['bark', 'leaves', 'fall']",3,39
463946,oak-tree,Easy,leaves,budget=128,"['leaves', 'bark', 'fall']",3,10805,"['bark', 'leaves', 'fall']",3,77,1233,"['bark', 'leaves', 'fall']",3,62
463946,oak-tree,Easy,leaves,budget=256,"['leaves', 'bark', 'fall']",3,11527,"['bark', 'leaves', 'fall']",3,133,2261,"['bark', 'leaves', 'fall']",3,103
463946,oak-tree,Easy,leaves,budget=512,"['leaves', 'bark', 'fall']",3,11885,"['bark', 'leaves', 'fall']",3,213,3719,"['bark', 'leaves', 'fall']",3,159
463946,olive-real,Hard,natural,budget=2,"['nature', 'natural', 'touchable']",3,161,['nature'],1,-1,0,[],0,-1
463946,olive-real,Hard,natural,budget=4,"['nature', 'natural', 'touchable']",3,1707,"['natural', 'nature']",2,1525,4,[],0,-1
463946,olive-real,Hard,natural,budget=8,"['nature', 'natural', 'touchable']",3,3826,"['natural', 'nature']",2,1645,20,[],0,-1
463946,olive-real,Hard,natural,budget=16,"['nature', 'natural', 'touchable']",3,5900,"['natural', 'nature']",2,1749,79,[],0,-1
463946,olive-real,Hard,natural,budget=32,"['nature', 'natural', 'touchable']",3,7875,"['natural', 'nature']",2,1375,259,[],0,-1
463946,olive-real,Hard,natural,budget=64,"['nature', 'natural', 'touchable']",3,9575,"['natural', 'nature']",2,1789,597,"['natural', 'nature']",2,483
463946,olive-real,Hard,natural,budget=128,"['nature', 'natural', 'touchable']",3,10787,"['natural', 'nature']",2,1742,1258,"['natural', 'nature']",2,1053
463946,olive-real,Hard,natural,budget=256,"['nature', 'natural', 'touchable']",3,11519,"['natural', 'nature']",2,1657,2251,"['natural', 'nature']",2,1124
463946,olive-real,Hard,natural,budget=512,"['nature', 'natural', 'touchable']",3,11911,"['natural', 'nature']",2,1588,3763,"['natural', 'nature']",2,1200
463946,regret-rude,Hard,mean,budget=2,"['mean', 'sin', 'problem']",3,231,['mean'],1,2,0,[],0,-1
463946,regret-rude,Hard,mean,budget=4,"['mean', 'sin', 'problem']",3,1799,"['problem', 'mean', 'sin']",3,2,6,[],0,-1
463946,regret-rude,Hard,mean,budget=8,"['mean', 'sin', 'problem']",3,3904,"['problem', 'mean', 'sin']",3,3,27,['mean'],1,1
463946,regret-rude,Hard,mean,budget=16,"['mean', 'sin', 'problem']",3,6037,"['problem', 'mean', 'sin']",3,3,106,['mean'],1,3
463946,regret-rude,Hard,mean,budget=32,"['mean', 'sin', 'problem']",3,7952,"['problem', 'mean', 'sin']",3,6,271,['mean'],1,27
463946,regret-rude,Hard,mean,budget=64,"['mean', 'sin', 'problem']",3,9574,"['problem', 'mean', 'sin']",3,25,622,['mean'],1,33
463946,regret-rude,Hard,mean,budget=128,"['mean', 'sin', 'problem']",3,10774,"['problem', 'mean', 'sin']",3,69,1290,"['problem', 'mean']",2,66
463946,regret-rude,Hard,mean,budget=256,"['mean', 'sin', 'problem']",3,11534,"['problem', 'mean', 'sin']",3,104,2317,"['problem', 'mean']",2,110
463946,regret-rude,Hard,mean,budget=512,"['mean', 'sin', 'problem']",3,11906,"['problem', 'mean', 'sin']",3,144,3751,"['problem', 'mean', 'sin']",3,133
463946,sit-stand,Easy,chair,budget=2,"['chair', 'feet', 'squats']",3,171,"['chair', 'feet']",2,4,4,[],0,-1
463946,sit-stand,Easy,chair,budget=4,"['chair', 'feet', 'squats']",3,1720,"['chair', 'feet']",2,4,10,['chair'],1,4
463946,sit-stand,Easy,chair,budget=8,"['chair', 'feet', 'squats']",3,3820,"['chair', 'feet']",2,4,36,['chair'],1,4
463946,sit-stand,Easy,chair,budget=16,"['chair', 'feet', 'squats']",3,5847,"['chair', 'feet']",2,4,90,['chair'],1,5
463946,sit-stand,Easy,chair,budget=32,"['chair', 'feet', 'squats']",3,7884,"['chair', 'feet']",2,5,262,['chair'],1,15
463946,sit-stand,Easy,chair,budget=64,"['chair', 'feet', 'squats']",3,9570,"['chair', 'feet']",2,22,582,"['chair', 'feet']",2,51
463946,sit-stand,Easy,chair,budget=128,"['chair', 'feet', 'squats']",3,10767,"['chair', 'feet']",2,67,1230,"['chair', 'feet']",2,111
463946,sit-stand,Easy,chair,budget=256,"['chair', 'feet', 'squats']",3,11523,"['chair', 'feet']",2,97,2227,"['chair', 'feet']",2,141
463946,sit-stand,Easy,chair,budget=512,"['chair', 'feet', 'squats']",3,11898,"['chair', 'feet']",2,156,3700,"['chair', 'feet']",2,201
463946,stern-wind,Hard,extreme,budget=2,"['serious', 'harsh', 'somber', 'extreme']",4,185,"['harsh', 'serious']",2,-1,0,[],0,-1
463946,stern-wind,Hard,extreme,budget=4,"['serious', 'harsh', 'somber', 'extreme']",4,1775,"['harsh', 'somber', 'serious']",3,-1,7,[],0,-1
463946,stern-wind,Hard,extreme,budget=8,"['serious', 'harsh', 'somber', 'extreme']",4,3824,"['harsh', 'somber', 'serious']",3,-1,26,[],0,-1
463946,stern-wind,Hard,extreme,budget=16,"['serious', 'harsh', 'somber', 'extreme']",4,5849,"['harsh', 'somber', 'serious']",3,-1,117,[],0,-1
463946,stern-wind,Hard,extreme,budget=32,"['serious', 'harsh', 'somber', 'extreme']",4,7797,"['harsh', 'extreme', 'somber', 'serious']",4,2666,275,['harsh'],1,-1
463946,stern-wind,Hard,extreme,budget=64,"['serious', 'harsh', 'somber', 'extreme']",4,9542,"['harsh', 'extreme', 'somber', 'serious']",4,3381,619,['harsh'],1,-1
463946,stern-wind,Hard,extreme,budget=128,"['serious', 'harsh', 'somber', 'extreme']",4,10767,"['harsh', 'extreme', 'somber', 'serious']",4,3080,1277,['harsh'],1,-1
463946,stern-wind,Hard,extreme,budget=256,"['serious', 'harsh', 'somber', 'extreme']",4,11555,"['harsh', 'extreme', 'somber', 'serious']",4,3196,2265,['harsh'],1,-1
463946,stern-wind,Hard,extreme,budget=512,"['serious', 'harsh', 'somber', 'extreme']",4,11920,"['harsh', 'extreme', 'somber', 'serious']",4,2994,3691,"['harsh', 'extreme', 'serious']",3,2555
463946,trauma-weird,Medium,war,budget=2,"['stress', 'action', 'war', 'strange']",4,189,"['stress', 'strange', 'war']",3,37,0,[],0,-1
463946,trauma-weird,Medium,war,budget=4,"['stress', 'action', 'war', 'strange']",4,1782,"['stress', 'strange', 'war', 'action']",4,51,1,[],0,-1
463946,trauma-weird,Medium,war,budget=8,"['stress', 'action', 'war', 'strange']",4,3812,"['stress', 'strange', 'war', 'action']",4,62,19,[],0,-1
463946,trauma-weird,Medium,war,budget=16,"['stress', 'action', 'war', 'strange']",4,5982,"['stress', 'strange', 'war', 'action']",4,81,101,[],0,-1
463946,trauma-weird,Medium,war,budget=32,"['stress', 'action', 'war', 'strange']",4,7915,"['stress', 'strange', 'war', 'action']",4,116,266,"['stress', 'war']",2,106
463946,trauma-weird,Medium,war,budget=64,"['stress', 'action', 'war', 'strange']",4,9587,"['stress', 'strange', 'war', 'action']",4,123,639,"['strange', 'stress', 'war']",3,177
463946,trauma-weird,Medium,war,budget=128,"['stress', 'action', 'war', 'strange']",4,10814,"['stress', 'strange', 'war', 'action']",4,134,1227,"['stress', 'strange', 'war', 'action']",4,143
463946,trauma-weird,Medium,war,budget=256,"['stress', 'action', 'war', 'strange']",4,11523,"['stress', 'strange', 'war', 'action']",4,130,2251,"['strange', 'stress', 'war', 'action']",4,161
463946,trauma-weird,Medium,war,budget=512,"['stress', 'action', 'war', 'strange']",4,11901,"['strange', 'stress', 'war', 'action']",4,121,3754,"['strange', 'stress', 'war', 'action']",4,125
463960,ankle-travel,Hard,walk,budget=2,"['walk', 'run', 'move']",3,188,"['move', 'walk', 'run']",3,67,0,[],0,-1
463960,ankle-travel,Hard,walk,budget=4,"['walk', 'run', 'move']",3,1737,"['move', 'walk', 'run']",3,33,6,[],0,-1
463960,ankle-travel,Hard,walk,budget=8,"['walk', 'run', 'move']",3,3788,"['move', 'walk', 'run']",3,24,24,[],0,-1
463960,ankle-travel,Hard,walk,budget=16,"['walk', 'run', 'move']",3,5940,"['move', 'walk', 'run']",3,41,87,[],0,-1
463960,ankle-travel,Hard,walk,budget=32,"['walk', 'run', 'move']",3,7910,"['move', 'walk', 'run']",3,89,262,"['move', 'run']",2,-1
463960,ankle-travel,Hard,walk,budget=64,"['walk', 'run', 'move']",3,9547,"['move', 'walk', 'run']",3,143,628,"['move', 'walk', 'run']",3,261
463960,ankle-travel,Hard,walk,budget=128,"['walk', 'run', 'move']",3,10745,"['move', 'walk', 'run']",3,171,1257,"['move', 'walk', 'run']",3,246
463960,ankle-travel,Hard,walk,budget=256,"['walk', 'run', 'move']",3,11514,"['move', 'walk', 'run']",3,206,2262,"['move', 'walk', 'run']",3,254
463960,ankle-travel,Hard,walk,budget=512,"['walk', 'run', 'move']",3,11907,"['move', 'walk', 'run']",3,240,3712,"['move', 'walk', 'run']",3,259
463960,army-drum,Medium,march,budget=2,"['march', 'beat', 'step', 'unison', 'war']",5,184,"['war', 'beat']",2,-1,1,[],0,-1
463960,army-drum,Medium,march,budget=4,"['march', 'beat', 'step', 'unison', 'war']",5,1796,"['war', 'beat']",2,-1,7,[],0,-1
463960,army-drum,Medium,march,budget=8,"['march', 'beat', 'step', 'unison', 'war']",5,3814,"['war', 'beat']",2,-1,31,['war'],1,-1
463960,army-drum,Medium,march,budget=16,"['march', 'beat', 'step', 'unison', 'war']",5,5896,"['step', 'war', 'beat']",3,-1,106,['war'],1,-1
463960,army-drum,Medium,march,budget=32,"['march', 'beat', 'step', 'unison', 'war']",5,7795,"['step', 'war', 'beat']",3,-1,274,"['war', 'beat']",2,-1
463960,army-drum,Medium,march,budget=64,"['march', 'beat', 'step', 'unison', 'war']",5,9528,"['step', 'war', 'beat']",3,-1,643,"['war', 'beat']",2,-1
463960,army-drum,Medium,march,budget=128,"['march', 'beat', 'step', 'unison', 'war']",5,10783,"['step', 'war', 'beat']",3,-1,1269,"['war', 'beat']",2,-1
463960,army-drum,Medium,march,budget=256,"['march', 'beat', 'step', 'unison', 'war']",5,11550,"['step', 'war', 'beat']",3,-1,2306,"['war', 'beat']",2,-1
463960,army-drum,Medium,march,budget=512,"['march', 'beat', 'step', 'unison', 'war']",5,11910,"['step', 'war', 'beat']",3,-1,3721,"['step', 'war', 'beat']",3,-1
463960,ash-snake,Hard,dangerous,budget=2,"['burn', 'reptile', 'hot-blooded', 'black', 'burnt']",5,181,"['burn', 'black', 'reptile', 'burnt']",4,44,0,[],0,-1
463960,ash-snake,Hard,dangerous,budget=4,"['burn', 'reptile', 'hot-blooded', 'black', 'burnt']",5,1739,"['burn', 'black', 'reptile', 'burnt']",4,66,7,[],0,-1
463960,ash-snake,Hard,dangerous,budget=8,"['burn', 'reptile', 'hot-blooded', 'black', 'burnt']",5,3867,"['burn', 'black', 'reptile', 'burnt']",4,115,30,[],0,-1
463960,ash-snake,Hard,dangerous,budget=16,"['burn', 'reptile', 'hot-blooded', 'black', 'burnt']",5,5971,"['burn', 'black', 'reptile', 'burnt']",4,245,99,['black'],1,-1
463960,ash-snake,Hard,dangerous,budget=32,"['burn', 'reptile', 'hot-blooded', 'black', 'burnt']",5,7874,"['burn', 'black', 'reptile', 'burnt']",4,515,267,"['burn', 'black']",2,-1
463960,ash-snake,Hard,dangerous,budget=64,"['burn', 'reptile', 'hot-blooded', 'black', 'burnt']",5,9544,"['burn', 'black', 'reptile', 'burnt']",4,656,639,"['burn', 'black']",2,-1
463960,ash-snake,Hard,dangerous,budget=128,"['burn', 'reptile', 'hot-blooded', 'black', 'burnt']",5,10800,"['burn', 'black', 'reptile', 'burnt']",4,961,1314,"['burn', 'black']",2,550
463960,ash-snake,Hard,dangerous,budget=256,"['burn', 'reptile', 'hot-blooded', 'black', 'burnt']",5,11546,"['burn', 'black', 'reptile', 'burnt']",4,1001,2321,"['burn', 'black']",2,832
463960,ash-snake,Hard,dangerous,budget=512,"['burn', 'reptile', 'hot-blooded', 'black', 'burnt']",5,11887,"['burn', 'black', 'reptile', 'burnt']",4,925,3780,"['burn', 'black', 'reptile']",3,779
463960,bet-dream,Medium,speculate,budget=2,"['gamble', 'risk', 'night']",3,196,"['night', 'gamble', 'risk']",3,-1,0,[],0,-1
463960,bet-dream,Medium,speculate,budget=4,"['gamble', 'risk', 'night']",3,1755,"['night', 'gamble', 'risk']",3,1079,5,[],0,-1
463960,bet-dream,Medium,speculate,budget=8,"['gamble', 'risk', 'night']",3,3807,"['night', 'gamble', 'risk']",3,2527,18,[],0,-1
